timestamp,type,event
1390837865460,eye,Description
1390837866634,log,HExpanded
1390837867216,log,EntitySelected
1390837867727,eye,Class hierarchy
1390837868951,log,M_description_selected
1390837869227,eye,Class hierarchy
1390837869660,eye,Description
1390837869777,eye,Class hierarchy
1390837874572,log,DescriptionSelected
1390837874644,eye,Class hierarchy
1390837874748,log,DescriptionSelected
1390837875710,eye,Class hierarchy
1390837876647,log,EntitySelected
1390837877144,eye,Class hierarchy
1390837877977,eye,Description
1390837878977,eye,Class hierarchy
1390837893746,eye,Description
1390837899246,eye,Class hierarchy
1390837900546,eye,Description
1390837901246,eye,Class hierarchy
1390837914442,log,M_entity_selected
1390837917415,log,M_description_selected
1390837917913,eye,Class hierarchy
1390837919397,log,M_description_selected
1390837921045,log,EntitySelected
1390837924836,log,M_description_selected
1390837926988,log,M_entity_selected
1390837928328,log,HExpanded
1390837928791,log,EntitySelected
1390837929304,log,HExpanded
1390837931308,log,M_description_selected
1390837932112,eye,Class hierarchy
1390837932836,log,M_description_selected
1390837934879,eye,File menu
1390837936996,eye,Class hierarchy
1390837937104,log,EntitySelected
1390837941836,log,M_description_selected
1390837942735,eye,Description
1390837943420,log,DescriptionSelected
1390837943602,eye,Description
1390837943836,log,DescriptionSelected
1390837944035,eye,Description
1390837944060,log,DescriptionSelected
1390837944319,eye,Description
1390837946518,log,EntitySelected
1390837946935,eye,Description
1390837948148,log,M_description_selected
1390837948152,eye,Description
1390837948428,log,DescriptionSelected
1390837948519,eye,Description
1390837950238,log,EntitySelected
1390837950302,eye,Class hierarchy
1390837950635,eye,Description
1390837951102,eye,Class hierarchy
1390837951636,log,M_description_selected
1390837952019,eye,Description
1390837952169,eye,Class hierarchy
1390837953018,eye,Annotations-Usage
1390837954271,log,EntitySelected
1390837954902,eye,Class hierarchy
1390837956214,log,EntitySelected
1390837956369,eye,Class hierarchy
1390837957534,log,EntitySelected
1390837958002,eye,Property hierarchy
1390837958687,log,EntitySelected
1390837958768,eye,Description
1390837959168,eye,Property hierarchy
1390837959389,log,EntitySelected
1390837959618,eye,Property hierarchy
1390837964910,log,M_entity_selected
1390837965435,eye,Class hierarchy
1390837965550,log,EntitySelected
1390837966269,eye,Class hierarchy
1390837966829,log,M_description_selected
1390837967685,eye,Class hierarchy
1390837968430,log,DescriptionSelected
1390837968485,eye,Property hierarchy
1390837968988,log,DescriptionSelected
1390837969385,eye,Property hierarchy
1390837971814,log,EntitySelected
1390837972419,eye,Class hierarchy
1390837972635,eye,Property hierarchy
1390837972968,eye,Class hierarchy
1390837973013,log,DescriptionSelected
1390837974285,eye,Class hierarchy
1390837975109,log,DescriptionSelected
1390837976102,eye,Property hierarchy
1390837976190,log,DescriptionSelected
1390837976385,eye,Class hierarchy
1390837976501,log,DescriptionSelected
1390837976668,eye,Class hierarchy
1390837977580,log,M_description_selected
1390837977702,eye,Description
1390837979198,log,EntitySelected
1390837980135,eye,Class hierarchy
1390837980846,log,M_description_selected
1390837982052,eye,Class hierarchy
1390837982149,log,DescriptionSelected
1390837982235,eye,Class hierarchy
1390837982348,log,DescriptionSelected
1390837983402,eye,Class hierarchy
1390837984229,log,EntitySelected
1390837984585,eye,Class hierarchy
1390837985221,log,M_description_selected
1390837985335,eye,Class hierarchy
1390837986661,log,M_description_selected
1390837989250,log,SaveOntology
1390837990158,log,EntitySelected
1390837990385,eye,Description
1390837991412,log,DescriptionSelected
1390837991619,eye,Class hierarchy
1390837991785,eye,Description
1390837991975,log,M_description_selected
1390837992069,eye,Description
1390837994470,log,EntitySelected
1390837994885,eye,Description
1390837995485,eye,Class hierarchy
1390837995758,log,EntitySelected
1390837995885,eye,Class hierarchy
1390837997006,log,EntitySelected
1390837997469,eye,Description
1390837997702,eye,Class hierarchy
1390837998069,eye,Description
1390837998373,log,EntitySelected
1390838000701,log,M_description_selected
1390838001346,eye,Property hierarchy
1390838001546,eye,Class hierarchy
1390838002109,log,EntitySelected
1390838002696,eye,Class hierarchy
1390838003346,eye,Description
1390838006277,log,M_description_selected
1390838007518,eye,Description
1390838007719,log,EntitySelected
1390838008418,eye,Description
1390838010068,log,M_description_selected
1390838010168,eye,Description
1390838010245,log,DescriptionSelected
1390838010335,eye,Description
1390838011990,log,EntitySelected
1390838013067,log,M_description_selected
1390838013151,eye,Description
1390838013385,eye,Class hierarchy
1390838014436,log,M_description_selected
1390838015202,eye,Class hierarchy
1390838016118,log,EntitySelected
1390838016735,eye,Description
1390838018476,log,M_description_selected
1390838019789,log,EntitySelected
1390838020918,eye,Class hierarchy
1390838021093,log,M_description_selected
1390838021135,eye,Class hierarchy
1390838022173,log,M_description_selected
1390838022768,eye,Class hierarchy
1390838023750,log,EntitySelected
1390838024718,eye,Description
1390838025157,log,EntitySelected
1390838026013,log,DescriptionSelected
1390838026218,eye,Description
1390838026220,log,DescriptionSelected
1390838026435,eye,Description
1390838027118,eye,Class hierarchy
1390838027388,log,M_description_selected
1390838027518,eye,Class hierarchy
1390838027918,eye,Description
1390838028818,eye,Class hierarchy
1390838029494,log,EntitySelected
1390838029735,eye,Description
1390838030402,eye,Class hierarchy
1390838031892,log,M_description_selected
1390838032235,eye,Description
1390838033152,eye,Class hierarchy
1390838033435,eye,Description
1390838034220,log,HExpanded
1390838034885,eye,Description
1390838034973,log,EntitySelected
1390838035735,eye,Description
1390838037008,log,SaveOntology
1390838037202,eye,Class hierarchy
1390838037785,eye,Description
1390838038439,log,ReasonerInvoked
1390838038651,eye,Description
1390838039535,eye,Class hierarchy
1390838039868,eye,Description
1390838040334,log,EntitySelected
1390838040485,eye,Description
1390838040918,eye,Class hierarchy
1390838042235,eye,Description
1390838043254,log,EntitySelected
1390838043518,eye,Class hierarchy
1390838044061,log,EntitySelected
1390838044168,eye,Description
1390838044517,log,EntitySelected
1390838045085,eye,Class hierarchy
1390838045694,log,EntitySelected
1390838045902,eye,Description
1390838048635,eye,Class hierarchy
1390838049602,eye,Description
1390838053653,log,EntitySelected
1390838053835,eye,Class hierarchy
1390838055221,log,M_entity_selected
1390838055768,eye,Description
1390838056089,log,EntitySelected
1390838056502,eye,Description
1390838057902,log,EntitySelected
1390838058302,eye,Description
1390838059485,eye,Class hierarchy
1390838060568,eye,Description
1390838064122,eye,Class hierarchy
1390838069188,eye,Description
1390838069407,log,HExpanded_I
1390838070038,eye,Class hierarchy
1390838070388,eye,Description
1390838071153,log,HExpanded_I
1390838071622,eye,Class hierarchy
1390838072928,log,HExpanded_I
1390838073788,eye,Class hierarchy
1390838074440,log,HExpanded_I
1390838079271,eye,Class hierarchy
1390838082892,log,HExpanded_I
1390838083538,eye,Class hierarchy
1390838084838,eye,Description
1390838085205,eye,Class hierarchy
1390838094455,log,M_hierarchy_I
1390838102351,log,M_hierarchy
1390838102987,log,EntitySelected
1390838141659,eye,Class hierarchy
1390838154268,eye,Description
1390838155218,eye,Class hierarchy
1390838175264,log,M_class_addition
1390838180461,eye,Class hierarchy
1390838181895,eye,Popup
1390838188428,log,ClassAddition
1390838194097,eye,Property hierarchy
1390838195130,eye,Class hierarchy
1390838198647,eye,Popup
1390838199847,eye,Class hierarchy
1390838200431,eye,Popup
1390838202351,log,ClassAddition
1390838204981,eye,Class hierarchy
1390838205731,log,DescriptionSelected
1390838205930,eye,Class hierarchy
1390838209785,eye,Popup
1390838214306,eye,Class hierarchy
1390838217095,log,HExpanded
1390838220190,eye,Class hierarchy
1390838225223,eye,Popup
1390838225374,eye,Description
1390838226140,eye,Popup
1390838226774,eye,Class hierarchy
1390838227357,eye,Popup
1390838227623,eye,Class hierarchy
1390838275769,log,HExpanded
1390838326583,log,Convert into defined
1390838333926,log,ReasonerInvoked
1390838352433,log,EntitySelected
1390838362187,log,HExpanded
1390838371491,log,EntitySelected
1390838372363,log,HExpanded
1390838374866,log,DescriptionSelected
1390838393996,log,Convert into defined
1390838396046,log,ReasonerInvoked
1390838404885,log,M_hierarchy_I
1390838405936,log,EntitySelected_I
1390838419512,log,M_hierarchy_I
1390838430273,log,M_entity_selected_I
1390838442034,log,M_hierarchy_I
1390838450506,log,M_entity_selected_I
1390838451840,log,DescriptionSelected
1390838500197,log,EntityModified
1390838502786,log,ReasonerInvoked
1390838516024,log,M_hierarchy_I
1390838517082,log,EntitySelected_I
1390838537114,log,EntitySelected
1390838540016,log,DescriptionSelected
1390838556690,log,EntityModified
1390838558796,log,ReasonerInvoked
1390838566868,log,EntitySelected
1390838568368,log,DescriptionSelected_I
1390838568433,log,InvokeExplanation
1390838583783,log,Undo
1390838585834,log,ReasonerInvoked
1390838589457,log,EntitySelected
1390838591786,log,HExpanded
1390838598536,log,DescriptionSelected
1390838602174,log,EntityModified
1390838603694,log,ReasonerInvoked
1390838621944,log,DescriptionSelected
1390838628282,log,EntityModified
1390838630836,log,ReasonerInvoked
1390838642385,log,M_entity_selected
1390838654913,log,DescriptionSelected
1390838665841,log,Convert into defined
1390838668364,log,ReasonerInvoked
1390838671185,log,EntitySelected
1390838675666,log,HExpanded_I
1390838676729,log,EntitySelected_I
1390838677808,log,HExpanded_I
1390838681608,log,M_entity_selected_I
1390838684135,log,DescriptionSelected
1390838694007,log,Convert into defined
1390838695947,log,ReasonerInvoked
1390838703167,log,M_hierarchy_I
1390838704145,log,EntitySelected_I
1390838706055,log,DescriptionSelected
1390838733501,log,HExpanded_I
1390838742166,log,EntitySelected
1390838742173,log,Convert into defined
1390838744083,log,ReasonerInvoked
1390838746494,log,M_hierarchy_I
1390838747976,log,EntitySelected_I
1390838750792,log,DescriptionSelected
1390838762104,log,Convert into defined
1390838765380,log,ReasonerInvoked
1390838768005,log,M_hierarchy_I
1390838769414,log,EntitySelected_I
1390838774577,log,M_hierarchy_I
1390838790912,log,M_entity_selected_I
1390838794399,log,DescriptionSelected
1390838794470,log,EntityDeleted
1390838795972,log,ReasonerInvoked
1390838799840,log,M_hierarchy_I
1390838801983,log,M_entity_selected_I
1390838803983,log,DescriptionSelected
1390838838123,log,Convert into defined
1390838842307,log,ReasonerInvoked
1390838847205,log,M_hierarchy_I
1390838856319,log,M_entity_selected_I
1390838858021,log,DescriptionSelected
1390838871170,log,EntitySelected
1390838871173,log,Convert into defined
1390838873379,log,ReasonerInvoked
1390838893212,log,M_hierarchy_I
1390838908343,log,M_entity_selected_I
1390838912974,log,DescriptionSelected
1390838926975,log,Convert into defined
1390838929017,log,ReasonerInvoked
1390838940783,log,M_hierarchy_I
1390838942797,log,EntitySelected_I
1390838971395,log,M_hierarchy_I
1390838989287,log,M_entity_selected_I
1390838989464,log,HExpanded_I
1390839003006,log,M_entity_selected_I
1390839004718,log,DescriptionSelected
1390839019780,log,Convert into defined
1390839021696,log,ReasonerInvoked
1390839072918,log,M_hierarchy_I
1390839082260,log,EntitySelected_I
1390839098526,log,DescriptionSelected
1390839115904,log,Convert into defined
1390839118104,log,ReasonerInvoked
1390839134671,log,M_hierarchy_I
1390839152789,log,M_entity_selected_I
1390839167821,log,DescriptionSelected
1390839189342,log,M_hierarchy_I
1390839204427,log,Convert into defined
1390839205862,log,ReasonerInvoked
1390839234486,log,M_hierarchy
1390839270893,log,M_entity_selected
1390839294111,log,PropertyAddition
1390839307198,log,M_entity_selected
1390839335532,log,M_class_addition
1390839362388,log,EntityRenamed
1390839407304,log,M_class_addition
1390839426764,log,EntitySelected
1390839432338,log,DescriptionSelected
1390839476113,log,EntityModified
1390839481158,log,EntitySelected
1390839484378,log,DescriptionSelected
1390839498856,log,EntityModified
1390839514811,log,M_entity_selected
1390839516025,log,DescriptionSelected
1390839527366,log,EntityModified
1390839531358,log,EntitySelected
1390839535633,log,Undo
1390839537274,log,M_entity_selected
1390839540121,log,DescriptionSelected
1390839547279,log,EntityModified
1390839549043,log,ReasonerInvoked
1390839551186,log,EntitySelected
1390839556360,log,DescriptionSelected
1390839563256,log,EntityModified
1390839565046,log,ReasonerInvoked
1390839567657,log,EntitySelected
1390839572321,log,DescriptionSelected
1390839578327,log,EntityModified
1390839579537,log,DescriptionSelected
1390839586549,log,EntityModified
1390839589938,log,SaveOntology
1390839600299,log,M_entity_selected
1390839604041,log,DescriptionSelected
1390839619932,log,EntityModified
1390839624341,log,EntitySelected
1390839625441,log,DescriptionSelected
1390839637002,log,EntityModified
1390839637971,log,EntitySelected
1390839641832,log,DescriptionSelected
1390839643558,log,EntityModified
1390839648021,log,EntitySelected
1390839648961,log,DescriptionSelected
1390839655490,log,EntityModified
1390839656780,log,EntitySelected
1390839657784,log,DescriptionSelected
1390839666976,log,EntityModified
1390839668178,log,EntitySelected
1390839669312,log,DescriptionSelected
1390839677441,log,EntityModified
1390839678576,log,EntitySelected
1390839681928,log,DescriptionSelected
1390839686503,log,EntityModified
1390839688898,log,EntitySelected
1390839694584,log,DescriptionSelected
1390839709132,log,EntityModified
1390839712912,log,EntitySelected
1390839713904,log,DescriptionSelected
1390839724613,log,EntityModified
1390839726159,log,EntitySelected
1390839730584,log,DescriptionSelected
1390839741254,log,EntityModified
1390839742490,log,EntitySelected
1390839743385,log,DescriptionSelected
1390839747816,log,EntityModified
1390839775097,log,M_hierarchy
1390839777058,log,EntitySelected
1390839795296,log,HExpanded
1390839796402,log,EntitySelected
1390839812296,log,HExpanded
1390839840774,log,ClassAddition
1390839843376,log,DescriptionSelected
1390839859068,log,M_hierarchy
1390839868518,log,DescriptionSelected
1390839884880,log,Convert into defined
1390839891371,log,ReasonerInvoked
1390839897816,log,M_hierarchy_I
1390839906072,log,EntitySelected
1390839923084,log,ClassAddition
1390839924838,log,DescriptionSelected
1390839934009,log,Convert into defined
1390839944440,log,ClassAddition
1390839945567,log,DescriptionSelected
1390839953853,log,Convert into defined
1390839961431,log,M_entity_selected
1390839967749,log,ClassAddition
1390839970390,log,DescriptionSelected
1390839981537,log,Convert into defined
1390840003664,log,ClassAddition
1390840006070,log,DescriptionSelected
1390840012791,log,Convert into defined
1390840024246,log,ClassAddition
1390840025726,log,DescriptionSelected
1390840036649,log,Convert into defined
1390840041070,log,ReasonerInvoked
1390840061783,log,M_hierarchy_I
1390840064094,log,EntitySelected_I
1390840074529,log,EntityRenamed
1390840077543,log,EntitySelected
1390840084826,log,EntityRenamed
1390840097558,log,ReasonerInvoked
1390840109022,log,M_hierarchy_I
1390840120519,log,M_entity_selected
1390840238627,log,M_class_addition
1390840239501,log,EntitySelected
1390840256819,log,DescriptionSelected
1390840289182,log,Convert into defined
1390840302067,log,EntitySelected
1390840324756,log,HExpanded
1390840326557,log,EntitySelected
1390840329509,log,DescriptionSelected
1390840346408,log,Convert into defined
1390840364654,log,EntitySelected
1390840365876,log,DescriptionSelected
1390840407331,log,Convert into defined
1390840415520,log,EntitySelected
1390840419853,log,DescriptionSelected
1390840434829,log,HExpanded
1390840435813,log,EntitySelected
1390840437645,log,DescriptionSelected
1390840448583,log,Convert into defined
1390840451347,log,ReasonerInvoked
1390840462798,log,M_hierarchy_I
1390840487716,log,M_entity_selected_I
1390840487841,log,HExpanded_I
1390840493315,log,M_entity_selected_I
1390840501413,log,EntitySelected
1390840509048,log,SaveOntology
1390840518423,log,M_hierarchy_I
1390840520203,log,M_entity_selected_I
1390840526237,log,M_hierarchy
1390840527811,log,M_entity_selected
1390840529987,log,HExpanded_I
1390840532938,log,ReasonerInvoked
1390840582540,log,M_hierarchy_I
1390840621354,log,M_entity_selected_I
1390840635677,log,M_hierarchy_I
