timestamp,type,event
1389974897964,eye,Class hierarchy
1389974902227,log,EntitySelected
1389974903466,log,DescriptionSelected
1389974905562,log,EntityModified
1389974923031,log,ReasonerInvoked
1389974938260,log,M_hierarchy_I
1389974940384,eye,Property hierarchy
1389974940834,log,HExpanded_I
1389974944867,eye,Class hierarchy
1389974952542,log,EntitySelected
1389974954546,log,DescriptionSelected
1389974963069,log,EntityModified
1389974968747,log,EntitySelected
1389974970074,log,DescriptionSelected
1389974982964,log,EntityModified
1389974984419,eye,Class hierarchy
1389974985986,eye,Description
1389974992088,log,EntitySelected
1389974994026,log,DescriptionSelected
1389974996666,log,EntityModified
1389974997123,eye,Class hierarchy
1389974998006,eye,Description
1389975001606,eye,Class hierarchy
1389975005694,log,EntitySelected
1389975006738,log,DescriptionSelected
1389975009181,log,EntityModified
1389975011761,eye,Class hierarchy
1389975018578,eye,Class hierarchy
1389975019419,log,EntitySelected
1389975020466,log,DescriptionSelected
1389975022823,log,EntityModified
1389975023328,eye,Class hierarchy
1389975026323,log,EntitySelected
1389975027409,log,DescriptionSelected
1389975029684,log,EntityModified
1389975030445,eye,Class hierarchy
1389975037454,log,ReasonerInvoked
1389975037528,eye,Class hierarchy
1389975040719,log,HExpanded_I
1389975040912,eye,Class hierarchy
1389975043186,log,M_hierarchy_I
1389975047145,eye,Class hierarchy
1389975048962,eye,Description
1389975056648,log,EntitySelected
1389975058210,log,DescriptionSelected
1389975067668,log,EntityModified
1389975069346,eye,Class hierarchy
1389975076267,log,EntitySelected
1389975077921,log,DescriptionSelected
1389975079931,log,EntityModified
1389975087056,eye,Class hierarchy
1389975088939,eye,Description
1389975091989,eye,Class hierarchy
1389975096335,log,EntitySelected
1389975097473,eye,Class hierarchy
1389975097825,log,DescriptionSelected
1389975099739,log,EntityModified
1389975101457,eye,Class hierarchy
1389975105908,log,EntitySelected
1389975106993,log,DescriptionSelected
1389975108969,log,EntityModified
1389975109087,eye,Class hierarchy
1389975116437,log,EntitySelected
1389975118017,log,DescriptionSelected
1389975120589,log,EntityModified
1389975127371,log,ReasonerInvoked
1389975135073,log,M_hierarchy_I
1389975137521,eye,Class hierarchy
1389975144371,eye,Description
1389975152055,log,EntitySelected
1389975153624,log,DescriptionSelected
1389975162655,log,EntityModified
1389975165088,eye,Class hierarchy
1389975172810,log,EntitySelected
1389975173936,log,DescriptionSelected
1389975176565,log,EntityModified
1389975176758,eye,Class hierarchy
1389975183013,log,EntitySelected
1389975184017,log,DescriptionSelected
1389975186856,log,EntityModified
1389975187950,eye,Description
1389975192934,eye,Class hierarchy
1389975193100,eye,Description
1389975193734,eye,Class hierarchy
1389975198348,log,EntitySelected
1389975202256,log,DescriptionSelected
1389975209720,log,EntityModified
1389975210951,eye,Class hierarchy
1389975218675,log,EntitySelected
1389975218967,eye,Class hierarchy
1389975219384,eye,Description
1389975219784,log,DescriptionSelected
1389975219801,eye,Class hierarchy
1389975222284,log,EntityModified
1389975226676,log,EntitySelected
1389975228112,log,DescriptionSelected
1389975230864,log,EntityModified
1389975237207,log,EntitySelected
1389975238176,log,DescriptionSelected
1389975240747,log,EntityModified
1389975248706,log,ReasonerInvoked
1389975257072,log,M_hierarchy_I
1389975257539,eye,Class hierarchy
1389975265230,log,EntitySelected
1389975266696,log,DescriptionSelected
1389975278687,log,EntityModified
1389975282191,log,EntitySelected
1389975283071,log,DescriptionSelected
1389975285218,log,EntityModified
1389975285861,eye,Description
1389975293463,log,EntitySelected
1389975294967,log,DescriptionSelected
1389975297255,log,EntityModified
1389975309974,log,ReasonerInvoked
1389975312023,eye,Class hierarchy
1389975312456,eye,Description
1389975312756,eye,Class hierarchy
1389975313173,eye,Description
1389975314073,eye,Class hierarchy
1389975314606,eye,Description
1389975315140,eye,Class hierarchy
1389975319239,eye,Description
1389975320052,log,EntitySelected
1389975320906,eye,Class hierarchy
1389975321440,eye,Description
1389975325925,log,EntitySelected
1389975328306,eye,Description
1389975328888,log,EntitySelected
1389975329290,eye,Class hierarchy
1389975333780,log,EntitySelected
1389975334739,eye,Class hierarchy
1389975334907,eye,Description
1389975335590,eye,Class hierarchy
1389975337657,eye,Description
1389975337823,log,EntitySelected
1389975337857,eye,Description
1389975341317,eye,Class hierarchy
1389975343134,eye,Description
1389975345295,log,EntitySelected
1389975345601,eye,Description
1389975348284,eye,Class hierarchy
1389975348684,eye,Description
1389975352570,log,EntitySelected
1389975354734,eye,Property hierarchy
1389975357368,eye,Class hierarchy
1389975357601,eye,Description
1389975360320,log,M_entity_selected
1389975361051,eye,Class hierarchy
1389975361484,eye,Description
1389975365035,log,EntitySelected
1389975368451,eye,Class hierarchy
1389975369335,eye,Description
1389975371868,eye,Class hierarchy
1389975372001,eye,Description
1389975373207,log,EntitySelected
1389975374285,eye,Description
1389975375468,eye,Class hierarchy
1389975377118,eye,Description
1389975381975,log,M_entity_selected
1389975404088,log,M_hierarchy_I
1389975428725,eye,Class hierarchy
1389975452352,log,EntitySelected
1389975452732,eye,Property hierarchy
1389975452816,eye,Class hierarchy
1389975476434,eye,Popup
1389975496601,eye,Description
1389975496884,eye,Class hierarchy
1389975503912,log,ClassAddition
1389975505518,eye,Class hierarchy
1389975506784,eye,Annotations-Usage
1389975507551,eye,Description
1389975508268,eye,Class hierarchy
1389975524838,log,DescriptionSelected
1389975534204,eye,Class hierarchy
1389975536038,eye,Class hierarchy
1389975552238,eye,Class hierarchy
1389975560371,eye,Class hierarchy
1389975569571,eye,Class hierarchy
1389975572538,eye,Class hierarchy
1389975579979,log,Convert into defined
1389975581188,eye,Class hierarchy
1389975584408,log,ReasonerInvoked
1389975587864,log,HExpanded_I
1389975589122,eye,File menu
1389975589538,eye,Class hierarchy
1389975591221,log,HExpanded_I
1389975596194,log,EntitySelected
1389975597722,eye,Class hierarchy
1389975601222,eye,Popup
1389975601405,eye,Class hierarchy
1389975602405,eye,Popup
1389975602572,eye,Class hierarchy
1389975605522,eye,Popup
1389975607572,eye,Class hierarchy
1389975615222,eye,Popup
1389975615422,eye,Class hierarchy
1389975619289,eye,Popup
1389975620489,eye,Class hierarchy
1389975631294,log,ClassAddition
1389975633039,eye,Class hierarchy
1389975633165,log,DescriptionSelected
1389975633489,eye,Class hierarchy
1389975636589,eye,Class hierarchy
1389975638639,eye,Class hierarchy
1389975646425,log,Convert into defined
1389975648239,eye,Class hierarchy
1389975654491,log,ReasonerInvoked
1389975661339,eye,Class hierarchy
1389975677869,log,HExpanded_I
1389975679340,eye,Class hierarchy
1389975679406,log,HExpanded_I
1389975679723,eye,Class hierarchy
1389975685750,log,HExpanded_I
1389975688190,eye,Class hierarchy
1389975689853,log,HExpanded_I
1389975690123,eye,Class hierarchy
1389975696823,eye,Popup
1389975697023,eye,Class hierarchy
1389975699846,log,EntitySelected
1389975700043,eye,Class hierarchy
1389975707181,eye,Popup
1389975709964,eye,Class hierarchy
1389975711414,eye,Popup
1389975711798,eye,Class hierarchy
1389975718981,eye,Popup
1389975734533,eye,Class hierarchy
1389975737967,eye,Popup
1389975738550,eye,Class hierarchy
1389975750093,log,ClassAddition
1389975752549,log,DescriptionSelected
1389975754700,eye,Class hierarchy
1389975758784,eye,Class hierarchy
1389975761350,eye,Class hierarchy
1389975762700,eye,Class hierarchy
1389975770911,log,Convert into defined
1389975773783,log,ReasonerInvoked
1389975781740,log,M_hierarchy_I
1389975785998,eye,Class hierarchy
1389975786315,eye,Annotations-Usage
1389975786415,eye,Class hierarchy
1389975786632,eye,Annotations-Usage
1389975793570,eye,Class hierarchy
1389975794070,eye,Annotations-Usage
1389975795136,eye,Class hierarchy
1389975796937,eye,Annotations-Usage
1389975797903,eye,Description
1389975799537,eye,Property hierarchy
1389975803454,eye,Annotations-Usage
1389975803720,eye,Class hierarchy
1389975804037,eye,Description
1389975804654,eye,Property hierarchy
1389975805037,eye,Class hierarchy
1389975806204,eye,Annotations-Usage
