timestamp,type,event
1390229098577,eye,Class hierarchy
1390229101744,eye,Description
1390229103327,eye,Class hierarchy
1390229106777,eye,Description
1390229107177,eye,Annotations-Usage
1390229107411,eye,File menu
1390229107678,eye,Annotations-Usage
1390229108178,eye,Class hierarchy
1390229118168,eye,Property hierarchy
1390229119801,eye,Popup
1390229124724,eye,Description
1390229127124,eye,Property hierarchy
1390229128091,eye,Description
1390229132074,eye,Property hierarchy
1390229134391,eye,Property hierarchy
1390229138875,log,PropertyAddition
1390229140520,log,SetProperty
1390229142646,log,DescriptionSelected
1390229148052,log,EntityModified
1390229149461,log,DescriptionSelected
1390229154004,log,EntityModified
1390229154991,eye,Class hierarchy
1390229156475,eye,Property hierarchy
1390229157758,eye,Class hierarchy
1390229158481,log,EntitySelected
1390229158608,eye,Class hierarchy
1390229159208,eye,Property hierarchy
1390229160025,eye,Class hierarchy
1390229161183,log,HExpanded
1390229162558,eye,Class hierarchy
1390229163558,eye,Property hierarchy
1390229163791,eye,Class hierarchy
1390229165423,log,M_hierarchy
1390229166158,eye,Property hierarchy
1390229167242,eye,Popup
1390229167725,eye,Property hierarchy
1390229168111,log,EntitySelected
1390229168133,log,HExpanded
1390229168375,eye,Popup
1390229169224,log,HExpanded
1390229169625,eye,Class hierarchy
1390229182594,eye,Property hierarchy
1390229183696,eye,Description
1390229186963,log,ClassAddition
1390229189703,log,HExpanded
1390229191912,log,EntitySelected
1390229197487,log,DescriptionSelected
1390229217609,log,EntityModified
1390229219378,log,EntitySelected
1390229223087,log,DescriptionSelected
1390229237346,log,EntityModified
1390229237520,eye,Description
1390229241772,log,EntitySelected
1390229252229,log,DescriptionSelected
1390229277894,log,EntityModified
1390229279011,eye,Description
1390229279388,log,EntitySelected
1390229279411,eye,Description
1390229280918,log,DescriptionSelected
1390229295614,log,EntityModified
1390229296698,log,EntitySelected
1390229297886,log,DescriptionSelected
1390229312651,log,EntityModified
1390229314623,log,EntitySelected
1390229321414,log,DescriptionSelected
1390229337843,log,EntityModified
1390229338187,eye,Class hierarchy
1390229339307,log,EntitySelected
1390229350437,eye,Description
1390229352830,log,DescriptionSelected
1390229365952,log,EntityModified
1390229367274,eye,Description
1390229367479,log,EntitySelected
1390229368709,log,DescriptionSelected
1390229381699,log,EntityModified
1390229383869,log,EntitySelected
1390229389173,log,DescriptionSelected
1390229398351,log,EntityModified
1390229399450,log,EntitySelected
1390229402982,eye,Description
1390229403957,log,DescriptionSelected
1390229418185,log,EntityModified
1390229418635,eye,Class hierarchy
1390229419432,log,EntitySelected
1390229425490,eye,Description
1390229425572,log,DescriptionSelected
1390229431557,log,EntityModified
1390229432516,log,EntitySelected
1390229433709,log,DescriptionSelected
1390229452393,log,EntityModified
1390229452759,eye,Class hierarchy
1390229453569,log,EntitySelected
1390229455593,eye,Class hierarchy
1390229456508,log,DescriptionSelected
1390229463575,log,EntityModified
1390229463713,eye,Class hierarchy
1390229465663,log,ReasonerInvoked
1390229465813,eye,Class hierarchy
1390229469662,log,EntitySelected
1390229469689,eye,Class hierarchy
1390229473773,eye,Description
1390229474323,eye,Class hierarchy
1390229484153,eye,Popup
1390229490009,eye,Class hierarchy
1390229490213,log,HExpanded
1390229490309,eye,Property hierarchy
1390229490676,eye,Class hierarchy
1390229492109,eye,Property hierarchy
1390229495142,eye,Class hierarchy
1390229515267,eye,Popup
1390229517533,eye,Class hierarchy
1390229518467,eye,Popup
1390229519016,eye,Class hierarchy
1390229520566,eye,Popup
1390229523376,eye,Annotations-Usage
1390229523464,eye,Popup
1390229524198,eye,Annotations-Usage
1390229529042,eye,Property hierarchy
1390229534685,eye,Class hierarchy
1390229537435,eye,Property hierarchy
1390229538152,eye,Class hierarchy
1390229539352,eye,Property hierarchy
1390229539420,log,ClassAddition
1390229540885,log,EntitySelected
1390229543870,eye,Class hierarchy
1390229545370,eye,Popup
1390229554445,eye,Description
1390229555078,eye,Popup
1390229556178,eye,Description
1390229557079,eye,Popup
1390229560245,eye,Description
1390229563845,eye,Class hierarchy
1390229572112,eye,Class hierarchy
1390229573913,log,ClassAddition
1390229573957,log,DescriptionSelected
1390229576162,eye,Description
1390229576795,log,DescriptionSelected
1390229577362,eye,Class hierarchy
1390229579629,eye,Annotations-Usage
1390229583084,eye,Class hierarchy
1390229589500,eye,Annotations-Usage
1390229591184,eye,Class hierarchy
1390229599351,log,EntitySelected
1390229599450,eye,Class hierarchy
1390229599733,log,EntitySelected
1390229599750,eye,Class hierarchy
1390229600067,log,EntitySelected
1390229600100,eye,Class hierarchy
1390229613514,eye,Description
1390229616031,eye,Class hierarchy
1390229616264,eye,Property hierarchy
1390229618364,eye,Class hierarchy
1390229619281,eye,Property hierarchy
1390229623131,eye,Popup
1390229624081,eye,Class hierarchy
1390229631825,eye,Popup
1390229634291,eye,Class hierarchy
1390229635441,eye,Description
1390229635725,eye,Class hierarchy
1390229638446,log,EntityRenamed
1390229638458,eye,Class hierarchy
1390229641013,log,EntitySelected
1390229641142,eye,Class hierarchy
1390229641579,log,EntitySelected
1390229641675,eye,Class hierarchy
1390229642133,log,EntitySelected
1390229643608,eye,Class hierarchy
1390229650429,log,EntityRenamed
1390229654796,log,M_entity_selected
1390229654958,eye,Description
1390229655868,log,EntitySelected
1390229658019,log,DescriptionSelected
1390229666870,eye,Description
1390229667820,eye,Description
1390229673536,eye,Class hierarchy
1390229677503,eye,Description
1390229680536,eye,Class hierarchy
1390229682230,log,Convert into defined
1390229693662,log,EntitySelected
1390229695075,log,DescriptionSelected
1390229696516,eye,Description
1390229700832,eye,Description
1390229710346,eye,Class hierarchy
1390229712830,eye,Property hierarchy
1390229715480,eye,Class hierarchy
1390229719315,eye,Description
1390229720281,eye,Popup
1390229723215,log,Convert into defined
1390229724683,log,DescriptionSelected
1390229725941,log,ReasonerInvoked
1390229727707,eye,Class hierarchy
1390229743197,log,HExpanded
1390229745190,eye,Popup
1390229745374,eye,Description
1390229745857,eye,Annotations-Usage
1390229746290,eye,Description
1390229751107,eye,Class hierarchy
1390229755707,eye,Description
1390229757141,eye,Annotations-Usage
1390229757691,eye,Description
1390229765541,eye,Annotations-Usage
1390229768368,eye,Description
1390229775291,log,EntitySelected
1390229777115,log,SaveOntology
1390229779530,log,DescriptionSelected
1390229861373,log,EntityModified
1390229861931,eye,Class hierarchy
1390229863666,log,EntityEdited:finished
1390229864687,log,SaveOntology
1390229865697,eye,Class hierarchy
1390229865750,log,ReasonerInvoked
1390229868147,eye,Class hierarchy
1390229892771,eye,Description
1390229911042,log,EntitySelected
1390229912049,log,DescriptionSelected_I
1390229913004,log,DescriptionSelected
1390229918367,log,EntityModified
1390229919192,log,ReasonerInvoked
1390229926220,eye,Annotations-Usage
1390229927504,eye,Class hierarchy
1390229952783,eye,Popup
1390229953501,eye,Description
1390229967840,log,DescriptionSelected
1390230033149,log,EntityModified
1390230034562,log,ReasonerInvoked
1390230041942,eye,Class hierarchy
1390230060291,log,HExpanded
1390230062842,eye,Class hierarchy
1390230063059,log,HExpanded
1390230063092,eye,Class hierarchy
1390230064139,log,HExpanded
1390230065942,eye,Class hierarchy
1390230069130,log,HExpanded
1390230069542,eye,Class hierarchy
1390230073768,log,M_hierarchy
1390230074799,eye,Class hierarchy
1390230078089,log,EntitySelected
1390230080406,eye,Class hierarchy
1390230090040,log,EntitySelected
1390230092146,eye,Class hierarchy
1390230093595,eye,Description
1390230096129,eye,Class hierarchy
1390230110744,log,HExpanded
1390230110812,eye,Class hierarchy
1390230112738,log,HExpanded
1390230112812,eye,Class hierarchy
1390230113361,log,HExpanded
1390230113979,eye,Description
1390230114462,eye,Annotations-Usage
1390230114746,eye,Class hierarchy
1390230114880,log,M_hierarchy
1390230114979,eye,Class hierarchy
1390230115297,log,HExpanded
1390230115329,eye,Class hierarchy
1390230116546,log,HExpanded
1390230117496,eye,Class hierarchy
1390230118856,log,EntitySelected
1390230119346,eye,Class hierarchy
1390230119784,log,EntitySelected
1390230120062,eye,Class hierarchy
1390230121336,log,HExpanded
1390230121612,eye,Class hierarchy
1390230122992,log,HExpanded
1390230123496,eye,Class hierarchy
1390230124008,log,HExpanded
1390230124312,eye,Class hierarchy
1390230125760,log,EntitySelected
1390230125796,eye,Class hierarchy
1390230126361,log,HExpanded
1390230126496,eye,Class hierarchy
1390230140945,log,M_hierarchy
1390230143169,eye,Class hierarchy
1390230149862,eye,Description
1390230150645,eye,File menu
1390230151129,eye,Description
1390230151887,log,EntitySelected
1390230162332,eye,Class hierarchy
1390230164384,log,HExpanded
1390230164515,eye,Class hierarchy
1390230178173,log,HExpanded
1390230178598,eye,Class hierarchy
1390230179115,eye,Popup
1390230179711,log,HExpanded
1390230180315,eye,Class hierarchy
1390230183880,eye,Popup
1390230185897,eye,Description
1390230186547,eye,Class hierarchy
1390230188113,eye,Description
1390230192617,log,EntitySelected
1390230200018,log,ClassAddition
1390230202207,eye,Class hierarchy
1390230204496,eye,Popup
1390230210379,eye,Description
1390230219369,eye,Class hierarchy
1390230222789,eye,Class hierarchy
1390230223740,eye,Class hierarchy
1390230224817,log,ClassAddition
1390230224831,log,DescriptionSelected
1390230225756,eye,Description
1390230226398,log,DescriptionSelected
1390230227840,eye,Description
1390230228990,eye,Class hierarchy
1390230239441,log,Convert into defined
1390230241635,log,ReasonerInvoked
1390230245957,eye,Class hierarchy
1390230260486,eye,Description
1390230265057,eye,Class hierarchy
1390230266858,eye,Description
1390230279759,log,HExpanded
1390230280879,log,M_entity_selected
1390230281602,eye,Annotations-Usage
1390230291882,eye,Class hierarchy
1390230296392,eye,Description
1390230297276,eye,Class hierarchy
1390230300326,eye,Popup
1390230302726,eye,Class hierarchy
1390230303476,eye,Popup
1390230304062,log,M_hierarchy
1390230305033,eye,Class hierarchy
1390230305416,log,HExpanded
1390230305483,eye,Class hierarchy
1390230306136,log,EntitySelected
1390230306249,eye,Class hierarchy
1390230309663,eye,Popup
1390230310563,eye,Class hierarchy
1390230311736,eye,Popup
1390230311751,log,HExpanded
1390230312704,eye,Class hierarchy
1390230313488,eye,Description
1390230327095,log,ClassAddition
1390230330910,log,EntitySelected
1390230346907,log,EntityModified
1390230346928,eye,Description
1390230347345,eye,Class hierarchy
1390230348034,log,EntitySelected
1390230348045,eye,Class hierarchy
1390230348496,log,EntitySelected
1390230348595,eye,Class hierarchy
1390230349672,log,EntitySelected
1390230350928,log,EntitySelected
1390230352223,log,DescriptionSelected
1390230352551,eye,Class hierarchy
1390230353822,log,DescriptionSelected
